path962,667.552,2372.56,10.1432,10.1458
g964,4067.33,2044.04,209.839,207.081
path966,4067.33,2044.04,209.839,207.081
path968,4222.77,2099.53,10.0613,10.0629
path970,4109.28,2185.61,10.0614,10.0629
path972,3426.43,3033.51,10.063,10.0612
path974,3275.02,2965.19,10.0628,10.0614
path976,3275.02,3063.12,10.0628,10.0614
path978,1722.99,622.413,1663.45,37.3617
g980,3250.12,566.773,20.1463,149.244
path982,3250.33,566.773,19.9365,149.244
path984,3250.12,567.138,0.693954,148.587
path986,3250.91,703.486,14.4608,0.693954
path988,3250.91,704.707,14.4608,0.693954
path990,3250.91,655.981,14.4608,0.693954
path992,3250.91,654.576,14.4608,0.693954
path994,3250.91,679.161,14.4608,0.693954
path996,3250.91,680.338,14.4608,0.693954
path998,3250.91,630.029,14.4608,0.693954
path1000,3250.91,632.64,14.4608,0.693954
path1002,3250.91,607.742,14.4608,0.693954
path1004,3250.91,603.944,14.4608,0.693954
path1006,3250.91,580.732,14.4608,0.693954
path1008,3250.91,576.954,14.4577,0.693954
g1010,965.027,3498.31,29.2322,28.3268
path1012,965.472,3498.83,28.5542,25.2911
path1014,965.271,3526.32,28.8018,0.31264
path1016,965.027,3498.75,4.4948,25.0543
path1018,965.103,3523.66,29.1561,2.8241
path1020,969.068,3498.31,20.193,0.753319
path1022,977.146,3371,5.42627,128.002
g1024,893.644,509.825,154.181,262.057
path1026,900.636,729.116,51.3813,6.35611
path1028,900.985,692.83,46.5134,6.30702
path1030,908.221,690.222,8.59625,11.0826
path1032,903.532,690.118,8.59327,11.0847
path1034,898.977,690.065,8.59539,11.0848
path1036,908.221,653.868,8.59625,11.0825
path1038,898.977,653.711,8.59539,11.0848
path1040,903.532,653.764,8.59327,11.0847
path1042,900.493,656.477,42.4936,6.63205
path1044,899.943,619.342,47.2079,6.4884
path1046,899.838,582.988,42.802,6.4428
path1048,900.458,546.582,37.6673,6.1413
g1050,937.331,531.289,68.8402,37.1298
path1052,937.331,531.289,68.8402,37.1298
path1054,949.188,543.994,52.876,11.667
path1056,994.203,534.098,9.8396,10.0023
path1058,949.165,543.984,36.0473,11.6774
path1060,994.203,555.241,9.8396,10.0022
path1062,915.569,512.61,23.8735,23.6084
path1064,920.874,517.915,12.9976,12.9976
path1066,968.854,544.528,10.6527,10.6527
path1068,968.854,580.708,10.6527,10.6527
path1070,969.201,617.209,10.6527,10.6527
path1072,969.201,654.057,10.6527,10.6527
path1074,969.201,690.584,10.6527,10.6525
path1076,969.201,727.085,10.6527,10.6527
